exp,rho,sigma,seed,m,absorbed,cos_comp,rec,wall_s,n11,n10,n01,rho_count,rho_c,rho_x,rho_d,ties,lo_is_comp,m_n11,m_n10,m_n01,m_rho_count,m_rho_c,m_rho_x,m_rho_d,m_ties,m_lo_is_comp,rho_d_t002,rho_d_t010,a1,a0,g0,g1,b_p,b_c,n_j11,n_s11,delta_J,delta_S,q11_B,q10_B,q01_B,pi_B,h_B,b11_frac,rho_real,rho_d_auto,q,p0,cos_child
SC,0.5,0.0,57,32,1,0.9952,0.1501,443.8,77,18919,18578,0.49649,0.49649,0.49545,0.49444,0,1,77,18919,18578,0.49649,0.49649,0.49545,0.49444,0,1,0.49444,0.49444,1.0,0.00405,1.0,0.0,0.0,0.0,0,77,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.49444,0.49444,,,
SC,0.5,0.0,58,32,1,0.992,0.0896,443.8,0,18729,18939,0.49721,0.50279,0.50279,0.50279,0,0,0,18729,18939,0.49721,0.50279,0.50279,0.50279,0,0,0.50279,0.50279,1.0,0.0,1.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,nan,nan,0.0,0.50279,0.49721,,,
SC,0.5,0.0,59,32,1,0.9926,0.0919,443.8,64,18746,18920,0.49854,0.50315,0.50231,0.50146,0,0,64,18746,18920,0.49854,0.50315,0.50231,0.50146,0,0,0.5015,0.50146,1.0,0.0034,1.0,0.0,0.0,0.0,0,64,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.50146,0.49854,,,
SC,0.5,0.0,60,32,1,0.9925,0.0882,443.8,8,18833,18829,0.50005,0.50005,0.49995,0.49995,0,1,8,18833,18829,0.50005,0.50005,0.49995,0.49995,0,1,0.49999,0.49995,1.0,0.00021,1.0,0.00021,0.0,0.0,4,4,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.49995,0.49995,,,
SC,0.5,0.0,61,32,1,0.9927,0.1637,443.8,5,18783,18784,0.50005,0.50008,0.50001,0.50008,0,0,5,18783,18784,0.50005,0.50008,0.50001,0.50008,0,0,0.50008,0.50008,1.0,0.0,1.0,0.00027,0.0,0.0,5,0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.50008,0.49992,,,
SC,0.5,0.0,62,32,1,0.9864,0.0907,443.8,31,18629,18782,0.49837,0.50246,0.50204,0.50168,0,0,31,18629,18782,0.49837,0.50246,0.50204,0.50168,0,0,0.50168,0.50168,1.0,0.00155,1.0,0.00011,0.0,0.0,2,29,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.50168,0.49832,,,
SC,0.5,0.0,63,32,1,0.9865,0.0913,443.8,485,18457,18662,0.50372,0.50917,0.50276,0.50069,0,0,485,18457,18662,0.50372,0.50917,0.50276,0.50069,0,0,0.50068,0.50069,1.0,0.01699,1.0,0.00882,0.0,0.0,166,319,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.50069,0.49931,,,
SC,0.5,0.05,40,32,1,0.9948,0.2271,443.8,8112,12413,16807,0.5498,0.6675,0.57519,0.50072,0,0,8112,12319,16807,0.54866,0.66918,0.57704,0.50199,0,0,0.49717,0.50193,1.0,0.33572,1.0,0.10089,0.00083,0.0,1886,6226,0.0,0.0,0.0,0.00083,0.0,nan,0.0,0.0,0.50199,0.49928,,,
SC,0.5,0.05,41,32,1,0.9941,0.2315,443.8,13156,12642,12069,0.66615,0.66615,0.48841,0.49782,0,1,13156,12472,12012,0.66865,0.66865,0.49061,0.49931,0,1,0.49463,0.49922,1.0,0.33822,1.0,0.36086,0.00151,0.00051,6782,6374,0.0,0.0,0.0,0.00151,0.00051,nan,0.2511,0.0,0.49931,0.49782,,,
SC,0.5,0.05,42,32,1,0.9932,0.2269,443.8,9312,15154,13091,0.59651,0.59651,0.46348,0.49746,0,1,9312,15075,13063,0.59746,0.59746,0.46425,0.49813,0,1,0.49625,0.49805,1.0,0.19792,1.0,0.29976,0.0007,0.00025,5592,3720,0.0,0.0,0.0,0.0007,0.00025,nan,0.26168,0.0,0.49813,0.49746,,,
SC,0.5,0.05,43,32,1,0.9847,0.2301,443.8,9878,16134,11776,0.57304,0.57304,0.42193,0.49709,0,1,9878,16066,11725,0.5735,0.5735,0.4219,0.49731,0,1,0.49637,0.49732,1.0,0.15156,1.0,0.3741,0.00061,0.00045,7008,2870,0.0,0.0,0.0,0.00061,0.00045,nan,0.42857,0.0,0.49731,0.49709,,,
SC,0.5,0.05,44,32,1,0.9903,0.2384,443.8,12421,13983,11075,0.62691,0.62691,0.44197,0.49801,0,1,12421,13911,11006,0.62743,0.62743,0.44171,0.49804,0,1,0.49836,0.49797,1.0,0.25776,1.0,0.40815,0.00064,0.00061,7590,4831,0.0,0.0,0.0,0.00064,0.00061,nan,0.48936,0.0,0.49804,0.49801,,,
SC,0.5,0.05,45,32,0,0.9727,0.2694,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
